X,Y,Z,phase_id,diameter,density,U,V,W,usr_var1
0.00574706,-0.06101426,-0.08637168,1,0.01,1000,0,0,0,1
0.01103947,-0.05458132,-0.0808903,1,0.01,1000,0,0,0,1
0.03087,-0.06426067,-0.09501106,1,0.01,1000,0,0,0,1
0.04035374,-0.06116766,-0.09501544,1,0.01,1000,0,0,0,1
0.05010113,-0.07092451,-0.08234628,1,0.01,1000,0,0,0,1
0.05896932,-0.07442761,-0.08529999,1,0.01,1000,0,0,0,1
0.06474722,-0.0694448,-0.0950458,1,0.01,1000,0,0,0,1
-0.0677411,-0.06661021,-0.07772695,1,0.01,1000,0,0,0,1
-0.05584172,-0.06905713,-0.07952867,1,0.01,1000,0,0,0,1
-0.04661696,-0.06877455,-0.08620364,1,0.01,1000,0,0,0,1
-0.03646086,-0.06755903,-0.07210509,1,0.01,1000,0,0,0,1
-0.01411131,-0.0683115,-0.07801147,1,0.01,1000,0,0,0,1
-0.00891618,-0.06099458,-0.06118143,1,0.01,1000,0,0,0,1
-0.00434432,-0.07046885,-0.07823539,1,0.01,1000,0,0,0,1
-0.01138396,-0.05706444,-0.08507188,1,0.01,1000,0,0,0,1
-0.00454441,-0.04913942,-0.08135736,1,0.01,1000,0,0,0,1
0.00521668,-0.05703818,-0.07314974,1,0.01,1000,0,0,0,1
0.01418215,-0.05271721,-0.07160643,1,0.01,1000,0,0,0,1
0.03670375,-0.05639997,-0.08598875,1,0.01,1000,0,0,0,1
0.04534856,-0.06423588,-0.07665233,1,0.01,1000,0,0,0,1
0.05794387,-0.0645201,-0.08456677,1,0.01,1000,0,0,0,1
0.0675618,-0.0668388,-0.08591267,1,0.01,1000,0,0,0,1
-0.07053327,-0.0635563,-0.06864688,1,0.01,1000,0,0,0,1
-0.06638841,-0.06789764,-0.06066942,1,0.01,1000,0,0,0,1
-0.05484332,-0.06640236,-0.06761454,1,0.01,1000,0,0,0,1
-0.03634785,-0.06094441,-0.0585367,1,0.01,1000,0,0,0,1
-0.02890224,-0.06459892,-0.06409852,1,0.01,1000,0,0,0,1
-0.01741059,-0.05819061,-0.05504681,1,0.01,1000,0,0,0,1
0.01897711,-0.05956295,-0.06614144,1,0.01,1000,0,0,0,1
0.0221106,-0.0572164,-0.0762782,1,0.01,1000,0,0,0,1
0.02929147,-0.06304811,-0.08521669,1,0.01,1000,0,0,0,1
0.03053451,-0.05802806,-0.06777303,1,0.01,1000,0,0,0,1
0.05361743,-0.06828628,-0.06348935,1,0.01,1000,0,0,0,1
0.06011502,-0.06195322,-0.06760611,1,0.01,1000,0,0,0,1
0.06902086,-0.06514078,-0.07084749,1,0.01,1000,0,0,0,1
-0.06284104,-0.07112088,-0.05191414,1,0.01,1000,0,0,0,1
-0.06324078,-0.05894728,-0.05507711,1,0.01,1000,0,0,0,1
-0.04608731,-0.06225143,-0.05696538,1,0.01,1000,0,0,0,1
-0.01996711,-0.06650866,-0.06006471,1,0.01,1000,0,0,0,1
-0.01845803,-0.05793341,-0.06496774,1,0.01,1000,0,0,0,1
-0.00891047,-0.07002808,-0.05612629,1,0.01,1000,0,0,0,1
0.01553183,-0.05063693,-0.0492978,1,0.01,1000,0,0,0,1
0.02540686,-0.05795134,-0.05867373,1,0.01,1000,0,0,0,1
0.03617059,-0.05772789,-0.05947672,1,0.01,1000,0,0,0,1
0.0444419,-0.06329214,-0.05885456,1,0.01,1000,0,0,0,1
0.05355227,-0.05924212,-0.05931549,1,0.01,1000,0,0,0,1
0.06768984,-0.0666648,-0.06109912,1,0.01,1000,0,0,0,1
0.0739735,-0.0595396,-0.06420895,1,0.01,1000,0,0,0,1
-0.05363634,-0.05692868,-0.05327305,1,0.01,1000,0,0,0,1
-0.0499863,-0.06935499,-0.05114297,1,0.01,1000,0,0,0,1
-0.03957197,-0.06875545,-0.0532217,1,0.01,1000,0,0,0,1
-0.03009449,-0.0656847,-0.05237786,1,0.01,1000,0,0,0,1
-0.02628458,-0.05209279,-0.04242109,1,0.01,1000,0,0,0,1
-0.01695241,-0.06710983,-0.0505894,1,0.01,1000,0,0,0,1
0.00891125,-0.06019322,-0.04457092,1,0.01,1000,0,0,0,1
0.01809861,-0.05991812,-0.05193894,1,0.01,1000,0,0,0,1
0.02250463,-0.05898419,-0.03317558,1,0.01,1000,0,0,0,1
0.0439375,-0.0667456,-0.04765062,1,0.01,1000,0,0,0,1
0.03936811,-0.05790516,-0.04845011,1,0.01,1000,0,0,0,1
0.06313727,-0.05907446,-0.05654239,1,0.01,1000,0,0,0,1
0.07313851,-0.0605924,-0.05430102,1,0.01,1000,0,0,0,1
-0.06981556,-0.06429443,-0.04982539,1,0.01,1000,0,0,0,1
-0.0574954,-0.064297,-0.04694347,1,0.01,1000,0,0,0,1
-0.04104066,-0.0672635,-0.04087518,1,0.01,1000,0,0,0,1
-0.01824379,-0.06485644,-0.03064906,1,0.01,1000,0,0,0,1
-0.03149064,-0.06456145,-0.04208624,1,0.01,1000,0,0,0,1
-0.00889541,-0.06875302,-0.04451461,1,0.01,1000,0,0,0,1
0.00891893,-0.05776546,-0.03488531,1,0.01,1000,0,0,0,1
0.01592955,-0.06646278,-0.03263403,1,0.01,1000,0,0,0,1
0.03680216,-0.06815085,-0.02550915,1,0.01,1000,0,0,0,1
0.03840508,-0.0676047,-0.03688717,1,0.01,1000,0,0,0,1
0.04956796,-0.05855334,-0.0468743,1,0.01,1000,0,0,0,1
0.05798382,-0.06336774,-0.04916672,1,0.01,1000,0,0,0,1
0.07760535,-0.05466055,-0.04739765,1,0.01,1000,0,0,0,1
-0.07338032,-0.06035858,-0.04138738,1,0.01,1000,0,0,0,1
-0.06889541,-0.0652977,-0.03399102,1,0.01,1000,0,0,0,1
-0.027683,-0.06362494,-0.02778826,1,0.01,1000,0,0,0,1
-0.01650651,-0.06684431,-0.01328835,1,0.01,1000,0,0,0,1
-0.01013947,-0.06013665,-0.02732376,1,0.01,1000,0,0,0,1
-0.00759599,-0.07088289,-0.01526834,1,0.01,1000,0,0,0,1
-0.00932539,-0.06671544,-0.03476851,1,0.01,1000,0,0,0,1
0.0082138,-0.06361046,-0.02683899,1,0.01,1000,0,0,0,1
0.02529718,-0.06771415,-0.02599932,1,0.01,1000,0,0,0,1
0.03936812,-0.06603617,-0.01591536,1,0.01,1000,0,0,0,1
0.04690179,-0.06252268,-0.03814345,1,0.01,1000,0,0,0,1
0.07028755,-0.0637721,-0.0346525,1,0.01,1000,0,0,0,1
0.07177765,-0.06218129,-0.04444362,1,0.01,1000,0,0,0,1
-0.07154382,-0.06236344,-0.02482924,1,0.01,1000,0,0,0,1
-0.05890213,-0.06500865,-0.03369533,1,0.01,1000,0,0,0,1
-0.04772342,-0.06491058,-0.03155584,1,0.01,1000,0,0,0,1
-0.03489334,-0.0690163,-0.01377561,1,0.01,1000,0,0,0,1
-0.0185144,-0.06125992,-0.02133032,1,0.01,1000,0,0,0,1
-0.00754605,-0.05717107,-0.00856211,1,0.01,1000,0,0,0,1
-0.00883143,-0.06134933,-0.05119234,1,0.01,1000,0,0,0,1
-0.00327071,-0.05411004,-0.0208434,1,0.01,1000,0,0,0,1
-0.00570736,-0.03894256,-0.0153052,1,0.01,1000,0,0,0,1
-0.00633596,-0.0555052,0.00620124,1,0.01,1000,0,0,0,2
0.02088713,-0.05625434,-0.01630675,1,0.01,1000,0,0,0,1
0.03538199,-0.06427465,-0.00693199,1,0.01,1000,0,0,0,1
0.04677479,-0.06150322,-0.02082686,1,0.01,1000,0,0,0,1
0.05332163,-0.06903704,-0.02105499,1,0.01,1000,0,0,0,1
0.06717591,-0.06718492,-0.01539522,1,0.01,1000,0,0,0,1
-0.06688305,-0.06746117,-0.01767943,1,0.01,1000,0,0,0,1
-0.06294885,-0.07103175,0.006574,1,0.01,1000,0,0,0,2
-0.04919437,-0.07203123,-0.00396864,1,0.01,1000,0,0,0,1
-0.03944205,-0.06697756,-0.00514332,1,0.01,1000,0,0,0,1
-0.0326033,-0.07522194,-0.00635339,1,0.01,1000,0,0,0,1
-0.00644085,-0.04975604,-0.00196482,1,0.01,1000,0,0,0,1
-0.00737819,-0.04169899,-0.03382826,1,0.01,1000,0,0,0,1
-0.00891736,-0.02870276,-0.06413649,1,0.01,1000,0,0,0,1
-0.00428006,-0.06645936,-0.00695332,1,0.01,1000,0,0,0,1
0.01027068,-0.06167504,0.00177496,1,0.01,1000,0,0,0,2
0.02049139,-0.05954732,-0.00061854,1,0.01,1000,0,0,0,1
0.04535267,-0.06459617,-0.00737159,1,0.01,1000,0,0,0,1
0.04989191,-0.07202822,-0.01219405,1,0.01,1000,0,0,0,1
0.05988446,-0.06205479,-0.02372354,1,0.01,1000,0,0,0,1
0.07090246,-0.06305946,-0.00578424,1,0.01,1000,0,0,0,1
-0.06152494,-0.07240446,0.01636973,1,0.01,1000,0,0,0,2
-0.05864348,-0.06387794,0.01203395,1,0.01,1000,0,0,0,2
-0.03543604,-0.06910426,0.00377154,1,0.01,1000,0,0,0,2
-0.02610557,-0.07251314,0.00426922,1,0.01,1000,0,0,0,2
-0.01306391,-0.04584421,0.02838598,1,0.01,1000,0,0,0,2
-0.00690526,-0.0453085,0.02053752,1,0.01,1000,0,0,0,2
0.00880372,-0.06948283,0.00876392,1,0.01,1000,0,0,0,2
0.01061511,-0.06154649,0.02861888,1,0.01,1000,0,0,0,2
0.01219758,-0.06790658,0.01802239,1,0.01,1000,0,0,0,2
0.01149875,-0.06030389,0.01159287,1,0.01,1000,0,0,0,2
0.03088685,-0.06932661,0.00045519,1,0.01,1000,0,0,0,2
0.0496502,-0.07098195,-0.00036724,1,0.01,1000,0,0,0,1
0.05597538,-0.06619043,0.00668877,1,0.01,1000,0,0,0,2
0.05542314,-0.06496421,-0.00586724,1,0.01,1000,0,0,0,1
0.07184488,-0.06202328,0.00411585,1,0.01,1000,0,0,0,2
-0.06707269,-0.06729655,0.02641843,1,0.01,1000,0,0,0,2
-0.04666646,-0.06588719,0.01355368,1,0.01,1000,0,0,0,2
-0.05254059,-0.06877444,0.03074653,1,0.01,1000,0,0,0,2
-0.03843773,-0.06556943,0.01917706,1,0.01,1000,0,0,0,2
-0.02468468,-0.05993225,0.02345576,1,0.01,1000,0,0,0,2
-0.00646811,-0.03216473,-0.02261302,1,0.01,1000,0,0,0,1
0.01727667,-0.04869002,0.05026991,1,0.01,1000,0,0,0,2
0.01906054,-0.06325347,0.0235987,1,0.01,1000,0,0,0,2
0.01890736,-0.05347484,0.03473232,1,0.01,1000,0,0,0,2
0.03540556,-0.06880973,0.00930985,1,0.01,1000,0,0,0,2
0.05633656,-0.06494197,0.01659703,1,0.01,1000,0,0,0,2
0.07523595,-0.05789693,0.01370336,1,0.01,1000,0,0,0,2
0.07798025,-0.0541727,0.00487747,1,0.01,1000,0,0,0,2
-0.07234001,-0.06148029,0.03255947,1,0.01,1000,0,0,0,2
-0.05964446,-0.07393415,0.02602773,1,0.01,1000,0,0,0,2
-0.03549231,-0.05935964,0.02641834,1,0.01,1000,0,0,0,2
-0.01995441,-0.06657616,0.02922388,1,0.01,1000,0,0,0,2
-0.02012678,-0.0569285,0.031801,1,0.01,1000,0,0,0,2
-0.00891514,-0.06067831,0.04326531,1,0.01,1000,0,0,0,2
0.02129999,-0.06940474,0.0342102,1,0.01,1000,0,0,0,2
0.03233709,-0.06347749,0.03726689,1,0.01,1000,0,0,0,2
0.02848442,-0.06313752,0.02037208,1,0.01,1000,0,0,0,2
0.03894141,-0.05651514,0.03148671,1,0.01,1000,0,0,0,2
0.04461382,-0.06297832,0.02595292,1,0.01,1000,0,0,0,2
0.07174048,-0.06223368,0.02198219,1,0.01,1000,0,0,0,2
0.07753598,-0.05479267,0.02525262,1,0.01,1000,0,0,0,2
-0.06886773,-0.06536314,0.04106124,1,0.01,1000,0,0,0,2
-0.05220615,-0.06859641,0.04113201,1,0.01,1000,0,0,0,2
-0.04474167,-0.07417218,0.03381347,1,0.01,1000,0,0,0,2
-0.03487513,-0.06933692,0.03800103,1,0.01,1000,0,0,0,2
-0.03146971,-0.06497298,0.04630185,1,0.01,1000,0,0,0,2
-0.02881477,-0.06344916,0.03260502,1,0.01,1000,0,0,0,2
0.01512222,-0.06227486,0.03749473,1,0.01,1000,0,0,0,2
0.0174907,-0.06305923,0.04772207,1,0.01,1000,0,0,0,2
0.02942165,-0.07270055,0.03970719,1,0.01,1000,0,0,0,2
0.037987,-0.07175848,0.03429143,1,0.01,1000,0,0,0,2
0.04400079,-0.06396518,0.03581457,1,0.01,1000,0,0,0,2
0.06038676,-0.05920346,0.03437015,1,0.01,1000,0,0,0,2
0.06717803,-0.06716794,0.03072726,1,0.01,1000,0,0,0,2
-0.07424129,-0.05923019,0.04848388,1,0.01,1000,0,0,0,2
-0.06781676,-0.06646996,0.05090351,1,0.01,1000,0,0,0,2
-0.05891109,-0.06120287,0.04287921,1,0.01,1000,0,0,0,2
-0.04420611,-0.05507066,0.04080961,1,0.01,1000,0,0,0,2
-0.01864336,-0.06005612,0.04814381,1,0.01,1000,0,0,0,2
-0.01709171,-0.06988219,0.04845317,1,0.01,1000,0,0,0,2
0.008875,-0.05782453,0.06265756,1,0.01,1000,0,0,0,2
0.01724046,-0.05935438,0.05744207,1,0.01,1000,0,0,0,2
0.02393803,-0.0561091,0.05083719,1,0.01,1000,0,0,0,2
0.04054546,-0.0612232,0.05054115,1,0.01,1000,0,0,0,2
0.04858671,-0.06320817,0.04461783,1,0.01,1000,0,0,0,2
0.05369066,-0.0662781,0.03633469,1,0.01,1000,0,0,0,2
0.06849838,-0.06576286,0.04052787,1,0.01,1000,0,0,0,2
-0.07892727,-0.05289229,0.05613504,1,0.01,1000,0,0,0,2
-0.05799565,-0.06279704,0.07139572,1,0.01,1000,0,0,0,2
-0.05102908,-0.05809114,0.04869963,1,0.01,1000,0,0,0,2
-0.03871166,-0.06774908,0.05253033,1,0.01,1000,0,0,0,2
-0.01712586,-0.06069146,0.06640268,1,0.01,1000,0,0,0,2
-0.00890363,-0.04277291,0.03693504,1,0.01,1000,0,0,0,2
-0.00564221,-0.05674482,0.08661875,1,0.01,1000,0,0,0,2
0.02374123,-0.06642359,0.05475649,1,0.01,1000,0,0,0,2
0.03179339,-0.06054946,0.05529517,1,0.01,1000,0,0,0,2
0.0385922,-0.06807757,0.04355071,1,0.01,1000,0,0,0,2
0.03964855,-0.05527537,0.05852176,1,0.01,1000,0,0,0,2
0.05681165,-0.06272719,0.05505234,1,0.01,1000,0,0,0,2
0.06688113,-0.06746285,0.05024589,1,0.01,1000,0,0,0,2
-0.05951736,-0.07399052,0.07815426,1,0.01,1000,0,0,0,2
-0.05027289,-0.06422982,0.07750822,1,0.01,1000,0,0,0,2
-0.05418786,-0.0566101,0.05805485,1,0.01,1000,0,0,0,2
-0.04613457,-0.06310257,0.05730969,1,0.01,1000,0,0,0,2
-0.01317242,-0.05977885,0.07862279,1,0.01,1000,0,0,0,2
-0.00884555,-0.06561217,0.05195736,1,0.01,1000,0,0,0,2
-0.0089125,-0.06081626,0.06071222,1,0.01,1000,0,0,0,2
0.0328518,-0.03852484,0.0589946,1,0.01,1000,0,0,0,2
0.02073571,-0.05926817,0.0784289,1,0.01,1000,0,0,0,2
0.03688989,-0.06688747,0.07076411,1,0.01,1000,0,0,0,2
0.04898244,-0.05562251,0.06205609,1,0.01,1000,0,0,0,2
0.05740761,-0.06637414,0.06466394,1,0.01,1000,0,0,0,2
0.06614661,-0.06818532,0.06018606,1,0.01,1000,0,0,0,2
-0.06461224,-0.06953444,0.08544848,1,0.01,1000,0,0,0,2
-0.05485194,-0.06747233,0.08576421,1,0.01,1000,0,0,0,2
-0.04286033,-0.06549199,0.07097008,1,0.01,1000,0,0,0,2
-0.03711943,-0.05987348,0.08015332,1,0.01,1000,0,0,0,2
-0.0355727,-0.06729376,0.08745525,1,0.01,1000,0,0,0,2
-0.01965333,-0.06948557,0.08642395,1,0.01,1000,0,0,0,2
-0.00922379,-0.05251635,0.03476043,1,0.01,1000,0,0,0,2
-0.03718942,-0.03518491,0.05576538,1,0.01,1000,0,0,0,2
0.00905532,-0.06108665,0.07789409,1,0.01,1000,0,0,0,2
0.02263092,-0.05439474,0.08687398,1,0.01,1000,0,0,0,2
0.02248979,-0.06658647,0.085506,1,0.01,1000,0,0,0,2
0.04056166,-0.06533599,0.08500637,1,0.01,1000,0,0,0,2
0.05288964,-0.06860694,0.07719767,1,0.01,1000,0,0,0,2
0.06226063,-0.07168668,0.07866343,1,0.01,1000,0,0,0,2
0.06613862,-0.06811571,0.07017717,1,0.01,1000,0,0,0,2
-0.06658656,-0.06775933,0.09502955,1,0.01,1000,0,0,0,2
-0.05114946,-0.06828679,0.09501163,1,0.01,1000,0,0,0,2
-0.04468545,-0.06360275,0.08572005,1,0.01,1000,0,0,0,2
-0.04163671,-0.06525672,0.0950553,1,0.01,1000,0,0,0,2
-0.0095844,-0.06042523,0.09501212,1,0.01,1000,0,0,0,2
-0.00044923,-0.06444099,0.09501826,1,0.01,1000,0,0,0,2
0.00750152,-0.05001324,0.09140031,1,0.01,1000,0,0,0,2
0.00354175,-0.06066994,0.08622542,1,0.01,1000,0,0,0,2
0.0070155,-0.02401579,0.09500074,1,0.01,1000,0,0,0,2
0.0130012,-0.05743617,0.08631342,1,0.01,1000,0,0,0,2
0.0349144,-0.07180237,0.09501526,1,0.01,1000,0,0,0,2
0.05260066,-0.06781549,0.09481563,1,0.01,1000,0,0,0,2
0.06193311,-0.06655076,0.08718849,1,0.01,1000,0,0,0,2
0.05977779,-0.06072542,0.09500615,1,0.01,1000,0,0,0,2
0.06938755,-0.06475407,0.07909521,1,0.01,1000,0,0,0,2
-0.07104361,-0.06291037,-0.08636382,1,0.01,1000,0,0,0,1
-0.06405914,-0.07004625,-0.08635151,1,0.01,1000,0,0,0,1
-0.04198233,-0.06468901,-0.09500763,1,0.01,1000,0,0,0,1
-0.02823918,-0.06240906,-0.08637986,1,0.01,1000,0,0,0,1
-0.01127891,-0.05582797,-0.09500432,1,0.01,1000,0,0,0,1
-0.00334441,-0.06076452,-0.08042862,1,0.01,1000,0,0,0,1
0.00652012,-0.04604328,-0.09500536,1,0.01,1000,0,0,0,1
0.02345299,-0.05762889,-0.09501355,1,0.01,1000,0,0,0,1
0.03291628,-0.05448524,-0.09501436,1,0.01,1000,0,0,0,1
0.04850581,-0.06150769,-0.08574963,1,0.01,1000,0,0,0,1
0.05567724,-0.0654378,-0.09425315,1,0.01,1000,0,0,0,1
0.07161081,-0.06227882,-0.09383704,1,0.01,1000,0,0,0,1
-0.05773053,-0.05210903,-0.06940841,1,0.01,1000,0,0,0,1
-0.06200785,-0.05998572,-0.06492826,1,0.01,1000,0,0,0,1
-0.04402736,-0.06408328,-0.06657388,1,0.01,1000,0,0,0,1
-0.02474481,-0.06766027,-0.07864458,1,0.01,1000,0,0,0,1
-0.00886994,-0.0666502,-0.08632132,1,0.01,1000,0,0,0,1
-0.00437694,-0.05434176,-0.07283706,1,0.01,1000,0,0,0,1
0.00360517,-0.05127105,-0.08669277,1,0.01,1000,0,0,0,1
0.00891469,-0.05671234,-0.0638741,1,0.01,1000,0,0,0,1
0.01527892,-0.0518789,-0.09501112,1,0.01,1000,0,0,0,1
0.03180373,-0.05523305,-0.07734669,1,0.01,1000,0,0,0,1
0.05207684,-0.05691954,-0.07761227,1,0.01,1000,0,0,0,1
0.06289951,-0.06022986,-0.07703819,1,0.01,1000,0,0,0,1
-0.07624101,-0.05652969,-0.05013572,1,0.01,1000,0,0,0,1
-0.07257257,-0.04591132,-0.0556696,1,0.01,1000,0,0,0,1
-0.05245127,-0.05778859,-0.06314868,1,0.01,1000,0,0,0,1
-0.02643889,-0.05908111,-0.07202984,1,0.01,1000,0,0,0,1
-0.0213689,-0.05050608,-0.07138564,1,0.01,1000,0,0,0,1
-0.01887172,-0.05957509,-0.07851689,1,0.01,1000,0,0,0,1
-0.00891166,-0.05141653,-0.05024148,1,0.01,1000,0,0,0,1
0.00047617,-0.04581013,-0.07103357,1,0.01,1000,0,0,0,1
0.0239083,-0.04798635,-0.05406067,1,0.01,1000,0,0,0,1
0.04047232,-0.0574032,-0.06847045,1,0.01,1000,0,0,0,1
0.01889416,-0.02730701,-0.06016641,1,0.01,1000,0,0,0,1
0.07168398,-0.05423564,-0.07236904,1,0.01,1000,0,0,0,1
-0.07301453,-0.06075513,-0.05859843,1,0.01,1000,0,0,0,1
-0.03616173,-0.0531234,-0.04166205,1,0.01,1000,0,0,0,1
-0.00890499,-0.03963755,-0.04432477,1,0.01,1000,0,0,0,1
-0.04386034,-0.05348343,-0.05250438,1,0.01,1000,0,0,0,1
-0.02706747,-0.05753394,-0.05729808,1,0.01,1000,0,0,0,1
-0.01667178,-0.0538535,-0.04443829,1,0.01,1000,0,0,0,1
0.00890081,-0.05657387,-0.05388456,1,0.01,1000,0,0,0,1
0.03140437,-0.06260709,-0.05219953,1,0.01,1000,0,0,0,1
0.02212216,-0.0457668,-0.04358919,1,0.01,1000,0,0,0,1
0.04174423,-0.0493696,-0.06272002,1,0.01,1000,0,0,0,1
0.04995299,-0.06051893,-0.06855293,1,0.01,1000,0,0,0,1
0.08703227,-0.03796445,-0.05281013,1,0.01,1000,0,0,0,1
-0.0884418,-0.03453333,-0.05711181,1,0.01,1000,0,0,0,1
-0.05298138,-0.04516466,-0.04985017,1,0.01,1000,0,0,0,1
-0.04724734,-0.06092042,-0.046711,1,0.01,1000,0,0,0,1
-0.0375102,-0.06013412,-0.04865083,1,0.01,1000,0,0,0,1
-0.03278816,-0.05181604,-0.05144521,1,0.01,1000,0,0,0,1
-0.02277987,-0.05052996,-0.05160459,1,0.01,1000,0,0,0,1
0.02136813,-0.05571845,-0.04302344,1,0.01,1000,0,0,0,1
0.01045618,-0.03343773,-0.05180003,1,0.01,1000,0,0,0,1
0.02966027,-0.05365373,-0.04818008,1,0.01,1000,0,0,0,1
0.01659935,-0.03609864,-0.04429723,1,0.01,1000,0,0,0,1
0.04588765,-0.05417695,-0.05503609,1,0.01,1000,0,0,0,1
0.07890313,-0.05293676,-0.05712304,1,0.01,1000,0,0,0,1
-0.08434269,-0.04364427,-0.05743198,1,0.01,1000,0,0,0,1
-0.06746923,-0.05183958,-0.04946211,1,0.01,1000,0,0,0,1
-0.04517701,-0.03932964,-0.05200323,1,0.01,1000,0,0,0,1
-0.0246262,-0.05992681,-0.03651697,1,0.01,1000,0,0,0,1
-0.01697442,-0.03409962,-0.04636127,1,0.01,1000,0,0,0,1
-0.00891294,-0.04890289,-0.04057596,1,0.01,1000,0,0,0,1
0.00889438,-0.05059314,-0.0418329,1,0.01,1000,0,0,0,1
0.01653868,-0.05132699,-0.03546475,1,0.01,1000,0,0,0,1
0.03814853,-0.05776779,-0.03853953,1,0.01,1000,0,0,0,1
0.04476581,-0.04983439,-0.0461012,1,0.01,1000,0,0,0,1
0.05619809,-0.05307276,-0.05193296,1,0.01,1000,0,0,0,1
0.07032216,-0.05027959,-0.05282737,1,0.01,1000,0,0,0,1
-0.06349017,-0.05938556,-0.04065356,1,0.01,1000,0,0,0,1
-0.02270942,-0.05495277,-0.02784329,1,0.01,1000,0,0,0,1
-0.03496651,-0.06034165,-0.03373989,1,0.01,1000,0,0,0,1
-0.01555717,-0.05613569,-0.0347124,1,0.01,1000,0,0,0,1
-0.0225911,-0.02647472,-0.04316626,1,0.01,1000,0,0,0,1
-0.007464,-0.03178644,-0.03255187,1,0.01,1000,0,0,0,1
-0.00036944,-0.05903987,-0.02901002,1,0.01,1000,0,0,0,1
0.00393988,-0.03665645,-0.01937944,1,0.01,1000,0,0,0,1
0.03186527,-0.06211192,-0.0317316,1,0.01,1000,0,0,0,1
0.05296626,-0.05153041,-0.04064813,1,0.01,1000,0,0,0,1
0.07629956,-0.05641039,-0.03766166,1,0.01,1000,0,0,0,1
0.08270913,-0.04661913,-0.05036146,1,0.01,1000,0,0,0,1
-0.075741,-0.05719184,-0.03222638,1,0.01,1000,0,0,0,1
-0.06564257,-0.05621596,-0.03143433,1,0.01,1000,0,0,0,1
-0.049643,-0.07087758,-0.01576046,1,0.01,1000,0,0,0,1
-0.02534578,-0.07143324,-0.01206487,1,0.01,1000,0,0,0,1
-0.00887424,-0.05927083,-0.04141806,1,0.01,1000,0,0,0,1
0.00121649,-0.05108226,0.01981869,1,0.01,1000,0,0,0,1
0.01041431,-0.06143083,-0.01734589,1,0.01,1000,0,0,0,1
0.017586,-0.06123527,-0.02431305,1,0.01,1000,0,0,0,1
0.02711229,-0.05811103,-0.02390182,1,0.01,1000,0,0,0,1
0.04185225,-0.06070459,-0.02972973,1,0.01,1000,0,0,0,1
0.05175413,-0.06195921,-0.02945923,1,0.01,1000,0,0,0,1
0.06946762,-0.06466684,-0.02475465,1,0.01,1000,0,0,0,1
-0.06696227,-0.06736948,-0.00181312,1,0.01,1000,0,0,0,1
-0.0587288,-0.06314648,-0.00559506,1,0.01,1000,0,0,0,1
-0.05453225,-0.06673848,0.00271769,1,0.01,1000,0,0,0,2
-0.04470011,-0.06550634,0.00319533,1,0.01,1000,0,0,0,2
-0.02639403,-0.05016642,0.02466754,1,0.01,1000,0,0,0,2
-0.00751383,-0.04205823,0.00431182,1,0.01,1000,0,0,0,2
0.00174038,-0.06250907,0.00759026,1,0.01,1000,0,0,0,2
0.01645418,-0.06196311,-0.0094251,1,0.01,1000,0,0,0,1
0.03005858,-0.06108071,-0.01474831,1,0.01,1000,0,0,0,1
0.0549555,-0.06118819,-0.01509353,1,0.01,1000,0,0,0,1
0.05299773,-0.05711551,0.00961184,1,0.01,1000,0,0,0,2
0.07716453,-0.05528462,-0.00624195,1,0.01,1000,0,0,0,1
-0.06869468,-0.06555718,0.01675215,1,0.01,1000,0,0,0,2
-0.04887386,-0.05753583,0.00752086,1,0.01,1000,0,0,0,2
-0.03835065,-0.06180478,0.00991813,1,0.01,1000,0,0,0,2
-0.02995242,-0.06204997,0.01525854,1,0.01,1000,0,0,0,2
-0.06745241,-0.018493,0.04830732,1,0.01,1000,0,0,0,2
-0.00890334,-0.05564321,0.05216994,1,0.01,1000,0,0,0,2
0.00515608,-0.05318764,0.00861407,1,0.01,1000,0,0,0,2
0.02654191,-0.06281116,0.00663085,1,0.01,1000,0,0,0,2
0.04069535,-0.06609174,0.00131454,1,0.01,1000,0,0,0,2
0.04938752,-0.06115275,0.00110276,1,0.01,1000,0,0,0,2
0.06835373,-0.05320198,0.01920658,1,0.01,1000,0,0,0,2
0.06225051,-0.05961118,0.00263652,1,0.01,1000,0,0,0,2
-0.07557458,-0.04605199,0.03757156,1,0.01,1000,0,0,0,2
-0.05377971,-0.06753673,0.02035976,1,0.01,1000,0,0,0,2
-0.04586623,-0.06347873,0.02553218,1,0.01,1000,0,0,0,2
-0.02935772,-0.05352597,0.03358783,1,0.01,1000,0,0,0,2
-0.01696316,-0.04377804,0.04275664,1,0.01,1000,0,0,0,2
-0.00888356,-0.04944172,0.04436072,1,0.01,1000,0,0,0,2
0.00897517,-0.05437837,0.03539353,1,0.01,1000,0,0,0,2
0.00590341,-0.06001333,0.01993821,1,0.01,1000,0,0,0,2
0.03547932,-0.05623379,0.02212165,1,0.01,1000,0,0,0,2
0.03816388,-0.06534986,0.01827194,1,0.01,1000,0,0,0,2
0.06888975,-0.05673078,0.02980211,1,0.01,1000,0,0,0,2
0.08020031,-0.05075354,0.03451662,1,0.01,1000,0,0,0,2
-0.07675684,-0.05579515,0.03945391,1,0.01,1000,0,0,0,2
-0.06137984,-0.06603617,0.03450068,1,0.01,1000,0,0,0,2
-0.04303039,-0.06441966,0.03505152,1,0.01,1000,0,0,0,2
-0.02407775,-0.04319229,0.05027531,1,0.01,1000,0,0,0,2
-0.02549271,-0.05907403,0.04093797,1,0.01,1000,0,0,0,2
