X,Y,Z,phase_id,diameter,density,U,V,W
-0.03601,0.1356,-0.002787,1,0.005,1000,0,0,0
0.002789,0.1356,-0.03612,1,0.005,1000,0,0,0
0.002789,0.1356,0.03612,1,0.005,1000,0,0,0
-0.002786,0.1356,0.03614,1,0.005,1000,0,0,0
-0.002786,0.1356,-0.03614,1,0.005,1000,0,0,0
0.03617,0.1355,-0.008333,1,0.005,1000,0,0,0
0.03617,0.1355,0.008333,1,0.005,1000,0,0,0
-0.03598,0.1355,-0.008364,1,0.005,1000,0,0,0
-0.03598,0.1355,0.008364,1,0.005,1000,0,0,0
0.008348,0.1355,-0.03609,1,0.005,1000,0,0,0
0.008348,0.1355,0.03609,1,0.005,1000,0,0,0
-0.008348,0.1355,-0.0361,1,0.005,1000,0,0,0
-0.008347,0.1355,0.0361,1,0.005,1000,0,0,0
0.03379,0.1323,0.03363,1,0.005,1000,0,0,0
0.03379,0.1323,-0.03363,1,0.005,1000,0,0,0
-0.03352,0.1324,-0.03374,1,0.005,1000,0,0,0
-0.03352,0.1324,0.03374,1,0.005,1000,0,0,0
0.01363,0.1354,0.03594,1,0.005,1000,0,0,0
0.01363,0.1354,-0.03594,1,0.005,1000,0,0,0
-0.03587,0.1354,-0.01364,1,0.005,1000,0,0,0
-0.03587,0.1354,0.01364,1,0.005,1000,0,0,0
-0.002778,0.1407,-0.002778,1,0.005,1000,0,0,0
0.002778,0.1407,-0.002778,1,0.005,1000,0,0,0
-0.002778,0.1407,0.002778,1,0.005,1000,0,0,0
0.002778,0.1407,0.002778,1,0.005,1000,0,0,0
0.0361,0.1354,-0.0135,1,0.005,1000,0,0,0
0.0361,0.1354,0.0135,1,0.005,1000,0,0,0
-0.01349,0.1354,-0.03604,1,0.005,1000,0,0,0
-0.01349,0.1354,0.03604,1,0.005,1000,0,0,0
-0.00832,0.1407,-0.002778,1,0.005,1000,0,0,0
-0.00832,0.1407,0.002778,1,0.005,1000,0,0,0
-0.002778,0.1407,-0.008333,1,0.005,1000,0,0,0
0.002778,0.1407,-0.008333,1,0.005,1000,0,0,0
0.008333,0.1407,-0.002778,1,0.005,1000,0,0,0
0.008333,0.1407,0.002778,1,0.005,1000,0,0,0
-0.002778,0.1407,0.008333,1,0.005,1000,0,0,0
0.002778,0.1407,0.008333,1,0.005,1000,0,0,0
-0.008326,0.1407,-0.008333,1,0.005,1000,0,0,0
-0.008326,0.1407,0.008333,1,0.005,1000,0,0,0
0.008333,0.1407,-0.008333,1,0.005,1000,0,0,0
0.008333,0.1407,0.008333,1,0.005,1000,0,0,0
-0.01324,0.1406,-0.002778,1,0.005,1000,0,0,0
-0.01324,0.1406,0.002778,1,0.005,1000,0,0,0
-0.002778,0.1406,-0.01339,1,0.005,1000,0,0,0
-0.002778,0.1406,0.01339,1,0.005,1000,0,0,0
0.002778,0.1406,-0.0134,1,0.005,1000,0,0,0
0.002778,0.1406,0.0134,1,0.005,1000,0,0,0
0.02143,0.1359,-0.03224,1,0.005,1000,0,0,0
0.02143,0.1359,0.03224,1,0.005,1000,0,0,0
0.01348,0.1406,-0.002778,1,0.005,1000,0,0,0
0.01348,0.1406,0.002778,1,0.005,1000,0,0,0
-0.0322,0.136,0.02143,1,0.005,1000,0,0,0
-0.0322,0.136,-0.02143,1,0.005,1000,0,0,0
0.03227,0.136,-0.02163,1,0.005,1000,0,0,0
0.03228,0.136,0.02163,1,0.005,1000,0,0,0
-0.01326,0.1406,0.008332,1,0.005,1000,0,0,0
-0.01326,0.1406,-0.008332,1,0.005,1000,0,0,0
0.008332,0.1406,-0.0134,1,0.005,1000,0,0,0
0.008332,0.1406,0.0134,1,0.005,1000,0,0,0
-0.00833,0.1406,0.01341,1,0.005,1000,0,0,0
-0.00833,0.1406,-0.01341,1,0.005,1000,0,0,0
0.0135,0.1406,-0.008332,1,0.005,1000,0,0,0
0.0135,0.1406,0.008332,1,0.005,1000,0,0,0
-0.02161,0.1361,0.0322,1,0.005,1000,0,0,0
-0.02161,0.1361,-0.03221,1,0.005,1000,0,0,0
0.01858,0.1356,-0.03622,1,0.005,1000,0,0,0
0.01858,0.1356,0.03622,1,0.005,1000,0,0,0
0.03629,0.1356,-0.01849,1,0.005,1000,0,0,0
0.03629,0.1356,0.01849,1,0.005,1000,0,0,0
-0.01847,0.1356,0.0362,1,0.005,1000,0,0,0
-0.01847,0.1356,-0.0362,1,0.005,1000,0,0,0
-0.03617,0.1357,0.01858,1,0.005,1000,0,0,0
-0.03618,0.1357,-0.01858,1,0.005,1000,0,0,0
0.02642,0.1366,0.02666,1,0.005,1000,0,0,0
0.02642,0.1366,-0.02666,1,0.005,1000,0,0,0
0.0271,0.139,-0.002379,1,0.005,1000,0,0,0
0.0271,0.139,0.002379,1,0.005,1000,0,0,0
0.002591,0.139,0.02699,1,0.005,1000,0,0,0
0.00259,0.139,-0.02699,1,0.005,1000,0,0,0
-0.002194,0.1391,-0.02698,1,0.005,1000,0,0,0
-0.002193,0.1391,0.02698,1,0.005,1000,0,0,0
-0.02662,0.1367,-0.02639,1,0.005,1000,0,0,0
-0.02662,0.1367,0.02639,1,0.005,1000,0,0,0
0.02707,0.1389,0.007176,1,0.005,1000,0,0,0
0.02707,0.1389,-0.007176,1,0.005,1000,0,0,0
-0.0268,0.1392,0.002404,1,0.005,1000,0,0,0
-0.0268,0.1392,-0.002404,1,0.005,1000,0,0,0
0.007403,0.139,0.02698,1,0.005,1000,0,0,0
0.007402,0.139,-0.02698,1,0.005,1000,0,0,0
-0.007001,0.139,-0.02696,1,0.005,1000,0,0,0
-0.007,0.139,0.02696,1,0.005,1000,0,0,0
-0.02681,0.1391,-0.007257,1,0.005,1000,0,0,0
-0.02681,0.1391,0.007257,1,0.005,1000,0,0,0
-0.0133,0.1406,0.01347,1,0.005,1000,0,0,0
-0.0133,0.1406,-0.01347,1,0.005,1000,0,0,0
0.01356,0.1406,-0.01347,1,0.005,1000,0,0,0
0.01356,0.1406,0.01347,1,0.005,1000,0,0,0
-0.01829,0.1407,-0.002777,1,0.005,1000,0,0,0
-0.01829,0.1407,0.002777,1,0.005,1000,0,0,0
0.002777,0.1407,0.01843,1,0.005,1000,0,0,0
0.002777,0.1407,-0.01843,1,0.005,1000,0,0,0
-0.002778,0.1407,-0.01842,1,0.005,1000,0,0,0
-0.002778,0.1407,0.01842,1,0.005,1000,0,0,0
0.0185,0.1407,0.002778,1,0.005,1000,0,0,0
0.0185,0.1407,-0.002778,1,0.005,1000,0,0,0
0.01227,0.1389,-0.02694,1,0.005,1000,0,0,0
0.01227,0.1389,0.02694,1,0.005,1000,0,0,0
0.02706,0.1389,-0.01207,1,0.005,1000,0,0,0
0.02706,0.1389,0.01207,1,0.005,1000,0,0,0
-0.02679,0.139,-0.01217,1,0.005,1000,0,0,0
-0.02679,0.139,0.01217,1,0.005,1000,0,0,0
-0.01191,0.139,0.02694,1,0.005,1000,0,0,0
-0.01191,0.139,-0.02694,1,0.005,1000,0,0,0
-0.01829,0.1407,0.008349,1,0.005,1000,0,0,0
-0.01829,0.1407,-0.008349,1,0.005,1000,0,0,0
-0.008352,0.1407,0.01842,1,0.005,1000,0,0,0
-0.008352,0.1407,-0.01842,1,0.005,1000,0,0,0
0.008343,0.1407,0.01842,1,0.005,1000,0,0,0
0.008343,0.1407,-0.01842,1,0.005,1000,0,0,0
0.0185,0.1407,-0.008346,1,0.005,1000,0,0,0
0.0185,0.1407,0.008346,1,0.005,1000,0,0,0
0.02219,0.1388,0.02211,1,0.005,1000,0,0,0
0.02219,0.1388,-0.02211,1,0.005,1000,0,0,0
-0.02199,0.1388,-0.02212,1,0.005,1000,0,0,0
-0.02199,0.1388,0.02212,1,0.005,1000,0,0,0
0.03143,0.1363,-0.02662,1,0.005,1000,0,0,0
0.03143,0.1363,0.02662,1,0.005,1000,0,0,0
0.02635,0.1364,0.03167,1,0.005,1000,0,0,0
0.02635,0.1364,-0.03168,1,0.005,1000,0,0,0
-0.02655,0.1364,-0.0314,1,0.005,1000,0,0,0
-0.02655,0.1364,0.03141,1,0.005,1000,0,0,0
0.01722,0.1389,0.02706,1,0.005,1000,0,0,0
0.01721,0.1389,-0.02706,1,0.005,1000,0,0,0
-0.03163,0.1365,-0.02631,1,0.005,1000,0,0,0
-0.03163,0.1365,0.02631,1,0.005,1000,0,0,0
0.01857,0.1407,-0.01361,1,0.005,1000,0,0,0
0.01857,0.1407,0.01361,1,0.005,1000,0,0,0
-0.01835,0.1408,0.01356,1,0.005,1000,0,0,0
-0.01835,0.1408,-0.01356,1,0.005,1000,0,0,0
-0.01348,0.1408,-0.01847,1,0.005,1000,0,0,0
-0.01348,0.1408,0.01847,1,0.005,1000,0,0,0
-0.0269,0.139,-0.01712,1,0.005,1000,0,0,0
-0.0269,0.139,0.01712,1,0.005,1000,0,0,0
0.01363,0.1408,0.0185,1,0.005,1000,0,0,0
0.01363,0.1408,-0.0185,1,0.005,1000,0,0,0
0.02716,0.139,0.01704,1,0.005,1000,0,0,0
0.02716,0.139,-0.01704,1,0.005,1000,0,0,0
-0.0169,0.1391,-0.02706,1,0.005,1000,0,0,0
-0.0169,0.1391,0.02706,1,0.005,1000,0,0,0
-0.01854,0.1406,0.01864,1,0.005,1000,0,0,0
-0.01854,0.1406,-0.01864,1,0.005,1000,0,0,0
0.01867,0.1406,0.01866,1,0.005,1000,0,0,0
0.01867,0.1406,-0.01866,1,0.005,1000,0,0,0
0.02343,0.1365,0.03677,1,0.005,1000,0,0,0
0.02343,0.1365,-0.03677,1,0.005,1000,0,0,0
0.03691,0.1365,-0.02335,1,0.005,1000,0,0,0
0.03692,0.1365,0.02335,1,0.005,1000,0,0,0
-0.02331,0.1366,0.03685,1,0.005,1000,0,0,0
-0.02331,0.1366,-0.03686,1,0.005,1000,0,0,0
-0.03674,0.1366,0.0234,1,0.005,1000,0,0,0
-0.03674,0.1366,-0.0234,1,0.005,1000,0,0,0
0.03643,0.1358,-0.02823,1,0.005,1000,0,0,0
0.03643,0.1358,0.02823,1,0.005,1000,0,0,0
-0.02818,0.136,-0.03639,1,0.005,1000,0,0,0
-0.02818,0.136,0.03639,1,0.005,1000,0,0,0
0.02832,0.1359,0.03637,1,0.005,1000,0,0,0
0.02832,0.1359,-0.03637,1,0.005,1000,0,0,0
0.03154,0.1364,-0.03171,1,0.005,1000,0,0,0
0.03154,0.1364,0.03172,1,0.005,1000,0,0,0
-0.0363,0.136,0.02828,1,0.005,1000,0,0,0
-0.0363,0.136,-0.02828,1,0.005,1000,0,0,0
-0.03164,0.1365,0.03144,1,0.005,1000,0,0,0
-0.03164,0.1365,-0.03145,1,0.005,1000,0,0,0
0.03194,0.1401,0.002398,1,0.005,1000,0,0,0
0.03194,0.1401,-0.002397,1,0.005,1000,0,0,0
-0.002179,0.1402,-0.03182,1,0.005,1000,0,0,0
-0.00218,0.1402,0.03182,1,0.005,1000,0,0,0
0.002627,0.1402,0.03182,1,0.005,1000,0,0,0
0.002628,0.1402,-0.03182,1,0.005,1000,0,0,0
-0.03164,0.1403,-0.002411,1,0.005,1000,0,0,0
-0.03164,0.1403,0.002411,1,0.005,1000,0,0,0
0.007438,0.1401,0.03183,1,0.005,1000,0,0,0
0.007438,0.1401,-0.03183,1,0.005,1000,0,0,0
0.03192,0.1401,0.007206,1,0.005,1000,0,0,0
0.03192,0.1401,-0.007205,1,0.005,1000,0,0,0
-0.03166,0.1402,-0.007273,1,0.005,1000,0,0,0
-0.03166,0.1402,0.007273,1,0.005,1000,0,0,0
-0.007003,0.1402,0.0318,1,0.005,1000,0,0,0
-0.007,0.1402,-0.0318,1,0.005,1000,0,0,0
-0.03168,0.14,-0.01219,1,0.005,1000,0,0,0
-0.03168,0.14,0.01219,1,0.005,1000,0,0,0
0.02329,0.1421,-0.002751,1,0.005,1000,0,0,0
0.02329,0.1421,0.002751,1,0.005,1000,0,0,0
0.0123,0.14,-0.03181,1,0.005,1000,0,0,0
0.0123,0.14,0.03181,1,0.005,1000,0,0,0
0.02333,0.142,-0.008307,1,0.005,1000,0,0,0
0.02333,0.142,0.008307,1,0.005,1000,0,0,0
-0.002737,0.1422,0.02321,1,0.005,1000,0,0,0
-0.002738,0.1422,-0.02321,1,0.005,1000,0,0,0
0.002768,0.1422,0.02321,1,0.005,1000,0,0,0
0.002769,0.1422,-0.02321,1,0.005,1000,0,0,0
-0.008313,0.142,0.02325,1,0.005,1000,0,0,0
-0.008313,0.142,-0.02325,1,0.005,1000,0,0,0
0.03191,0.1401,0.01209,1,0.005,1000,0,0,0
0.03191,0.1401,-0.01209,1,0.005,1000,0,0,0
-0.02305,0.1424,0.002762,1,0.005,1000,0,0,0
-0.02305,0.1424,-0.002762,1,0.005,1000,0,0,0
0.008291,0.1421,0.02323,1,0.005,1000,0,0,0
0.00829,0.1421,-0.02323,1,0.005,1000,0,0,0
-0.01191,0.1402,0.03181,1,0.005,1000,0,0,0
-0.01191,0.1402,-0.03182,1,0.005,1000,0,0,0
-0.02309,0.1423,0.008291,1,0.005,1000,0,0,0
-0.02309,0.1423,-0.008291,1,0.005,1000,0,0,0
0.0234,0.1418,-0.01372,1,0.005,1000,0,0,0
0.0234,0.1418,0.01372,1,0.005,1000,0,0,0
0.0221,0.1402,-0.02683,1,0.005,1000,0,0,0
0.0221,0.1402,0.02683,1,0.005,1000,0,0,0
0.0138,0.1419,0.02334,1,0.005,1000,0,0,0
0.01381,0.1419,-0.02334,1,0.005,1000,0,0,0
-0.01357,0.1419,-0.02331,1,0.005,1000,0,0,0
-0.01357,0.1419,0.02331,1,0.005,1000,0,0,0
0.02693,0.1402,-0.02199,1,0.005,1000,0,0,0
0.02693,0.1402,0.02199,1,0.005,1000,0,0,0
-0.0232,0.142,-0.01375,1,0.005,1000,0,0,0
-0.0232,0.142,0.01375,1,0.005,1000,0,0,0
-0.02668,0.1403,-0.02203,1,0.005,1000,0,0,0
-0.02668,0.1403,0.02202,1,0.005,1000,0,0,0
-0.0219,0.1404,-0.02683,1,0.005,1000,0,0,0
-0.0219,0.1404,0.02684,1,0.005,1000,0,0,0
0.01722,0.1401,0.03192,1,0.005,1000,0,0,0
0.01722,0.1401,-0.03192,1,0.005,1000,0,0,0
-0.03177,0.1402,0.01714,1,0.005,1000,0,0,0
-0.03177,0.1402,-0.01713,1,0.005,1000,0,0,0
0.03201,0.1401,-0.01704,1,0.005,1000,0,0,0
0.03201,0.1401,0.01704,1,0.005,1000,0,0,0
-0.01689,0.1402,-0.03192,1,0.005,1000,0,0,0
-0.01689,0.1402,0.03192,1,0.005,1000,0,0,0
0.03323,0.1362,0.03659,1,0.005,1000,0,0,0
0.03323,0.1362,-0.03659,1,0.005,1000,0,0,0
0.03674,0.1362,0.0331,1,0.005,1000,0,0,0
0.03674,0.1362,-0.0331,1,0.005,1000,0,0,0
-0.03653,0.1363,-0.0332,1,0.005,1000,0,0,0
-0.03653,0.1363,0.0332,1,0.005,1000,0,0,0
-0.03305,0.1364,-0.03671,1,0.005,1000,0,0,0
-0.03305,0.1364,0.03671,1,0.005,1000,0,0,0
0.0187,0.1419,0.02346,1,0.005,1000,0,0,0
0.0235,0.1419,0.01863,1,0.005,1000,0,0,0
0.0187,0.1419,-0.02346,1,0.005,1000,0,0,0
0.0235,0.1419,-0.01863,1,0.005,1000,0,0,0
-0.0185,0.142,-0.02342,1,0.005,1000,0,0,0
-0.0185,0.142,0.02342,1,0.005,1000,0,0,0
-0.02332,0.142,0.01865,1,0.005,1000,0,0,0
-0.02332,0.142,-0.01865,1,0.005,1000,0,0,0
-0.0366,0.1405,0.002404,1,0.005,1000,0,0,0
-0.0366,0.1405,-0.002404,1,0.005,1000,0,0,0
0.03689,0.1404,-0.002405,1,0.005,1000,0,0,0
0.03689,0.1404,0.002406,1,0.005,1000,0,0,0
-0.03661,0.1403,-0.00722,1,0.005,1000,0,0,0
-0.03662,0.1403,0.00722,1,0.005,1000,0,0,0
0.002434,0.1404,-0.03677,1,0.005,1000,0,0,0
0.002434,0.1404,0.03677,1,0.005,1000,0,0,0
-0.002375,0.1405,0.03677,1,0.005,1000,0,0,0
-0.002375,0.1405,-0.03677,1,0.005,1000,0,0,0
-0.03663,0.14,0.01212,1,0.005,1000,0,0,0
-0.03663,0.14,-0.01212,1,0.005,1000,0,0,0
0.007286,0.1403,0.03679,1,0.005,1000,0,0,0
0.007286,0.1403,-0.03679,1,0.005,1000,0,0,0
-0.007218,0.1403,-0.03675,1,0.005,1000,0,0,0
-0.007219,0.1403,0.03675,1,0.005,1000,0,0,0
0.03686,0.1403,-0.007316,1,0.005,1000,0,0,0
0.03686,0.1403,0.007317,1,0.005,1000,0,0,0
0.01222,0.14,0.03679,1,0.005,1000,0,0,0
0.01222,0.1401,-0.03678,1,0.005,1000,0,0,0
-0.01215,0.1401,-0.03677,1,0.005,1000,0,0,0
-0.01215,0.1401,0.03677,1,0.005,1000,0,0,0
0.03688,0.1401,-0.01228,1,0.005,1000,0,0,0
0.03688,0.1401,0.01228,1,0.005,1000,0,0,0
0.02215,0.1407,-0.03178,1,0.005,1000,0,0,0
0.02215,0.1407,0.03178,1,0.005,1000,0,0,0
-0.03163,0.1408,0.02208,1,0.005,1000,0,0,0
-0.03163,0.1408,-0.02208,1,0.005,1000,0,0,0
0.01717,0.1403,-0.03688,1,0.005,1000,0,0,0
0.01717,0.1403,0.03688,1,0.005,1000,0,0,0
-0.03671,0.1403,0.01706,1,0.005,1000,0,0,0
-0.03671,0.1403,-0.01706,1,0.005,1000,0,0,0
0.03185,0.1409,-0.02194,1,0.005,1000,0,0,0
0.03185,0.1409,0.02194,1,0.005,1000,0,0,0
-0.0171,0.1404,0.03689,1,0.005,1000,0,0,0
-0.0171,0.1404,-0.03689,1,0.005,1000,0,0,0
0.03699,0.1403,0.01723,1,0.005,1000,0,0,0
0.03699,0.1403,-0.01723,1,0.005,1000,0,0,0
-0.0218,0.141,-0.03177,1,0.005,1000,0,0,0
-0.02181,0.141,0.03177,1,0.005,1000,0,0,0
-0.002778,0.1462,-0.002778,1,0.005,1000,0,0,0
0.002778,0.1462,-0.002778,1,0.005,1000,0,0,0
-0.002778,0.1462,0.002778,1,0.005,1000,0,0,0
0.002778,0.1462,0.002778,1,0.005,1000,0,0,0
0.027,0.1414,0.02687,1,0.005,1000,0,0,0
0.02701,0.1414,-0.02687,1,0.005,1000,0,0,0
0.0284,0.1436,0.002753,1,0.005,1000,0,0,0
0.0284,0.1436,-0.002753,1,0.005,1000,0,0,0
-0.002778,0.1462,-0.008333,1,0.005,1000,0,0,0
0.002778,0.1462,-0.008333,1,0.005,1000,0,0,0
-0.008333,0.1462,-0.002778,1,0.005,1000,0,0,0
0.008333,0.1462,-0.002778,1,0.005,1000,0,0,0
-0.008333,0.1462,0.002778,1,0.005,1000,0,0,0
0.008333,0.1462,0.002778,1,0.005,1000,0,0,0
-0.002778,0.1462,0.008333,1,0.005,1000,0,0,0
0.002778,0.1462,0.008333,1,0.005,1000,0,0,0
-0.02669,0.1415,-0.02691,1,0.005,1000,0,0,0
-0.0267,0.1415,0.0269,1,0.005,1000,0,0,0
-0.002744,0.1437,-0.02831,1,0.005,1000,0,0,0
-0.002744,0.1437,0.02831,1,0.005,1000,0,0,0
0.02844,0.1435,0.008331,1,0.005,1000,0,0,0
0.02844,0.1435,-0.008331,1,0.005,1000,0,0,0
0.002745,0.1437,0.02828,1,0.005,1000,0,0,0
0.002745,0.1437,-0.02828,1,0.005,1000,0,0,0
-0.008357,0.1435,0.02837,1,0.005,1000,0,0,0
-0.008357,0.1435,-0.02837,1,0.005,1000,0,0,0
-0.02816,0.1438,-0.002706,1,0.005,1000,0,0,0
-0.02816,0.1438,0.002706,1,0.005,1000,0,0,0
0.008351,0.1436,0.02837,1,0.005,1000,0,0,0
0.008348,0.1436,-0.02837,1,0.005,1000,0,0,0
-0.02826,0.1437,-0.008329,1,0.005,1000,0,0,0
-0.02826,0.1437,0.008329,1,0.005,1000,0,0,0
0.01382,0.1432,-0.02844,1,0.005,1000,0,0,0
0.01382,0.1432,0.02844,1,0.005,1000,0,0,0
-0.008333,0.1462,-0.008333,1,0.005,1000,0,0,0
0.008333,0.1462,-0.008333,1,0.005,1000,0,0,0
-0.008333,0.1462,0.008333,1,0.005,1000,0,0,0
0.008333,0.1462,0.008333,1,0.005,1000,0,0,0
0.02849,0.1433,-0.01376,1,0.005,1000,0,0,0
0.02849,0.1433,0.01376,1,0.005,1000,0,0,0
-0.02837,0.1433,-0.01374,1,0.005,1000,0,0,0
-0.02837,0.1433,0.01374,1,0.005,1000,0,0,0
-0.01362,0.1433,0.02843,1,0.005,1000,0,0,0
-0.01362,0.1433,-0.02843,1,0.005,1000,0,0,0
-0.002778,0.1462,-0.01389,1,0.005,1000,0,0,0
0.002778,0.1462,-0.01389,1,0.005,1000,0,0,0
-0.01389,0.1462,-0.002778,1,0.005,1000,0,0,0
0.01389,0.1462,-0.002778,1,0.005,1000,0,0,0
-0.01389,0.1462,0.002778,1,0.005,1000,0,0,0
0.01389,0.1462,0.002778,1,0.005,1000,0,0,0
-0.002778,0.1462,0.01389,1,0.005,1000,0,0,0
0.002778,0.1462,0.01389,1,0.005,1000,0,0,0
-0.008333,0.1462,-0.01389,1,0.005,1000,0,0,0
0.008333,0.1462,-0.01389,1,0.005,1000,0,0,0
-0.01389,0.1462,-0.008333,1,0.005,1000,0,0,0
0.01389,0.1462,-0.008333,1,0.005,1000,0,0,0
-0.01389,0.1462,0.008333,1,0.005,1000,0,0,0
0.01389,0.1462,0.008333,1,0.005,1000,0,0,0
-0.008333,0.1462,0.01389,1,0.005,1000,0,0,0
0.008333,0.1462,0.01389,1,0.005,1000,0,0,0
0.02343,0.1435,0.02335,1,0.005,1000,0,0,0
0.02344,0.1435,-0.02335,1,0.005,1000,0,0,0
0.01871,0.1433,0.02849,1,0.005,1000,0,0,0
0.01871,0.1433,-0.02849,1,0.005,1000,0,0,0
0.03198,0.1413,0.02698,1,0.005,1000,0,0,0
0.03199,0.1413,-0.02697,1,0.005,1000,0,0,0
0.02854,0.1434,0.01865,1,0.005,1000,0,0,0
0.02854,0.1434,-0.01865,1,0.005,1000,0,0,0
-0.02322,0.1436,-0.02334,1,0.005,1000,0,0,0
-0.02322,0.1436,0.02334,1,0.005,1000,0,0,0
-0.02838,0.1434,-0.01866,1,0.005,1000,0,0,0
-0.02838,0.1434,0.01866,1,0.005,1000,0,0,0
0.0271,0.1413,0.03186,1,0.005,1000,0,0,0
0.0271,0.1413,-0.03186,1,0.005,1000,0,0,0
-0.02676,0.1414,-0.03189,1,0.005,1000,0,0,0
-0.02676,0.1414,0.03189,1,0.005,1000,0,0,0
-0.01855,0.1434,-0.02852,1,0.005,1000,0,0,0
-0.01855,0.1434,0.02852,1,0.005,1000,0,0,0
-0.03166,0.1415,0.02702,1,0.005,1000,0,0,0
-0.03166,0.1415,-0.02702,1,0.005,1000,0,0,0
-0.002778,0.1462,-0.01944,1,0.005,1000,0,0,0
0.002778,0.1462,-0.01944,1,0.005,1000,0,0,0
-0.01389,0.1462,-0.01389,1,0.005,1000,0,0,0
0.01389,0.1462,-0.01389,1,0.005,1000,0,0,0
-0.01944,0.1462,-0.002778,1,0.005,1000,0,0,0
0.01944,0.1462,-0.002778,1,0.005,1000,0,0,0
-0.01944,0.1462,0.002778,1,0.005,1000,0,0,0
0.01944,0.1462,0.002778,1,0.005,1000,0,0,0
-0.01389,0.1462,0.01389,1,0.005,1000,0,0,0
0.01389,0.1462,0.01389,1,0.005,1000,0,0,0
-0.002778,0.1462,0.01944,1,0.005,1000,0,0,0
0.002778,0.1462,0.01944,1,0.005,1000,0,0,0
0.02203,0.1413,-0.03674,1,0.005,1000,0,0,0
0.02203,0.1413,0.03674,1,0.005,1000,0,0,0
0.03784,0.1376,0.03771,1,0.005,1000,0,0,0
0.03784,0.1376,-0.03771,1,0.005,1000,0,0,0
-0.03658,0.1414,0.02191,1,0.005,1000,0,0,0
-0.03658,0.1414,-0.02191,1,0.005,1000,0,0,0
0.0368,0.1413,-0.02208,1,0.005,1000,0,0,0
0.0368,0.1413,0.02208,1,0.005,1000,0,0,0
-0.02195,0.1414,0.03673,1,0.005,1000,0,0,0
-0.02195,0.1414,-0.03673,1,0.005,1000,0,0,0
-0.03766,0.1378,-0.0378,1,0.005,1000,0,0,0
-0.03766,0.1378,0.0378,1,0.005,1000,0,0,0
-0.008333,0.1462,-0.01944,1,0.005,1000,0,0,0
0.008333,0.1462,-0.01944,1,0.005,1000,0,0,0
-0.01944,0.1462,-0.008333,1,0.005,1000,0,0,0
0.01944,0.1462,-0.008333,1,0.005,1000,0,0,0
-0.01944,0.1462,0.008333,1,0.005,1000,0,0,0
0.01944,0.1462,0.008333,1,0.005,1000,0,0,0
-0.008333,0.1462,0.01944,1,0.005,1000,0,0,0
0.008333,0.1462,0.01944,1,0.005,1000,0,0,0
0.03689,0.1405,0.02699,1,0.005,1000,0,0,0
0.03689,0.1405,-0.02699,1,0.005,1000,0,0,0
-0.02684,0.1406,-0.03679,1,0.005,1000,0,0,0
-0.02684,0.1406,0.03679,1,0.005,1000,0,0,0
0.02698,0.1407,0.03678,1,0.005,1000,0,0,0
0.02698,0.1407,-0.03678,1,0.005,1000,0,0,0
-0.03657,0.1408,0.02684,1,0.005,1000,0,0,0
-0.03657,0.1408,-0.02684,1,0.005,1000,0,0,0
-0.01389,0.1462,-0.01944,1,0.005,1000,0,0,0
0.01389,0.1462,-0.01944,1,0.005,1000,0,0,0
-0.01944,0.1462,-0.01389,1,0.005,1000,0,0,0
0.01944,0.1462,-0.01389,1,0.005,1000,0,0,0
-0.01944,0.1462,0.01389,1,0.005,1000,0,0,0
0.01944,0.1462,0.01389,1,0.005,1000,0,0,0
-0.01389,0.1462,0.01944,1,0.005,1000,0,0,0
0.01389,0.1462,0.01944,1,0.005,1000,0,0,0
-0.04117,0.1423,0.002698,1,0.005,1000,0,0,0
-0.04117,0.1423,-0.002698,1,0.005,1000,0,0,0
0.04144,0.1423,0.002685,1,0.005,1000,0,0,0
0.04144,0.1423,-0.002685,1,0.005,1000,0,0,0
-0.002547,0.1423,-0.04132,1,0.005,1000,0,0,0
-0.002547,0.1423,0.04132,1,0.005,1000,0,0,0
0.002751,0.1423,0.04133,1,0.005,1000,0,0,0
0.002751,0.1423,-0.04133,1,0.005,1000,0,0,0
-0.04112,0.1423,-0.007571,1,0.005,1000,0,0,0
-0.04112,0.1423,0.007571,1,0.005,1000,0,0,0
-0.007455,0.1423,-0.04127,1,0.005,1000,0,0,0
-0.007455,0.1423,0.04127,1,0.005,1000,0,0,0
0.04139,0.1423,-0.007569,1,0.005,1000,0,0,0
0.04139,0.1423,0.007569,1,0.005,1000,0,0,0
0.007676,0.1423,0.04128,1,0.005,1000,0,0,0
0.007676,0.1423,-0.04128,1,0.005,1000,0,0,0
0.03209,0.1414,-0.03194,1,0.005,1000,0,0,0
0.03209,0.1414,0.03194,1,0.005,1000,0,0,0
-0.03174,0.1416,-0.032,1,0.005,1000,0,0,0
-0.03174,0.1416,0.032,1,0.005,1000,0,0,0
-0.04103,0.1423,-0.01249,1,0.005,1000,0,0,0
-0.04103,0.1423,0.01249,1,0.005,1000,0,0,0
0.03317,0.1449,0.00275,1,0.005,1000,0,0,0
0.03317,0.1449,-0.00275,1,0.005,1000,0,0,0
-0.002749,0.1449,-0.03309,1,0.005,1000,0,0,0
-0.002748,0.1449,0.03309,1,0.005,1000,0,0,0
0.01263,0.1423,-0.04121,1,0.005,1000,0,0,0
0.01263,0.1423,0.04121,1,0.005,1000,0,0,0
-0.01234,0.1423,0.04123,1,0.005,1000,0,0,0
-0.01234,0.1423,-0.04123,1,0.005,1000,0,0,0
-0.03306,0.145,-0.002764,1,0.005,1000,0,0,0
